kind,phase,ordinal,symbol,atMs,durationMs,success,candles,error
sustain,sustain,2,USUAL,118376,256,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,118378,255,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,HYPE,118434,239,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,SOL,118499,297,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,118487,343,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,BTC,118564,266,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,BTC,118616,260,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,HYPE,118604,272,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,BTC,118633,255,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,PUMP,118633,256,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XRP,118632,274,True,11,""
sustain,sustain,2,SOL,118674,236,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,118796,322,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ETH,118830,308,True,11,""
sustain,sustain,2,ETH,118876,304,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XRP,118889,295,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,SOL,118877,307,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XMR,118906,278,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,118911,290,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ETH,118889,314,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,HYPE,119180,310,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,HYPE,119139,356,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,HYPE,119203,310,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,PUMP,119201,332,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XMR,119185,349,True,11,""
sustain,sustain,2,ENA,119185,348,True,11,""
sustain,sustain,2,PUMP,119118,417,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,119185,355,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,SOL,119495,299,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,SOL,119513,282,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,SOL,119491,332,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XRP,119536,287,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,TRUMP,119534,289,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ENA,119534,289,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XRP,119533,298,True,11,""
sustain,sustain,2,PUMP,119540,365,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XMR,119823,269,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,119795,300,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,TRUMP,119823,272,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,119795,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,CASHCAT,119823,273,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,ZEC,119823,283,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,119870,261,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,2,XRP,119906,290,True,11,""
sustain,sustain,2,XMR,119832,365,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ENA,120093,236,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,120096,235,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,120097,248,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PUMP,120096,258,True,11,""
sustain,sustain,3,PUMP,120106,261,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PUMP,120097,270,True,11,""
sustain,sustain,3,XMR,120196,231,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ENA,120197,269,True,11,""
sustain,sustain,3,TRUMP,120330,264,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,120332,310,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XRP,120354,327,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,120346,357,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XRP,120368,336,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XRP,120367,337,True,11,""
sustain,sustain,3,ENA,120428,295,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TRUMP,120466,257,True,11,""
sustain,sustain,3,FARTCOIN,120643,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,120594,350,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XMR,120681,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XMR,120705,340,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,120703,343,True,10,""
sustain,sustain,3,XMR,120704,343,True,11,""
sustain,sustain,3,CASHCAT,120723,327,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TRUMP,120723,364,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,120945,329,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,120945,333,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ENA,120983,309,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ENA,121046,272,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,121047,372,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,121087,383,True,11,""
probe,sustain,,allMids,121134,346,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,121051,429,True,11,""
sustain,sustain,3,ENA,121047,473,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,121275,245,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,121279,280,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TRUMP,121318,242,True,11,""
sustain,sustain,3,TRUMP,121292,288,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,121419,403,True,11,""
sustain,sustain,3,NEAR,121559,263,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TRUMP,121520,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,121471,356,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,121481,384,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,121561,305,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,121581,285,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,121521,346,True,11,""
sustain,sustain,3,LIT,121822,280,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,121828,275,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CASHCAT,121822,280,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,121867,278,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,121822,357,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,121866,314,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,121865,316,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,121867,315,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,122145,273,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,122103,316,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,122182,565,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,122419,328,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,122419,331,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,UNI,122103,648,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,122181,715,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,122103,794,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,122183,714,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,122495,403,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,122179,719,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,122747,388,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,122747,396,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FARTCOIN,122751,393,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,122751,393,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,122896,317,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,122899,315,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,122898,316,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,122897,318,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,123136,257,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,123144,274,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,123215,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NEAR,123144,307,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,123144,313,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,123214,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,123216,242,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,123214,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,123394,265,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,123418,241,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,123452,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LIT,123452,233,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,123458,242,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,123458,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,123458,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,123458,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,123659,262,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,123659,300,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,123684,288,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,123702,311,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,123702,312,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,123700,315,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,XPL,123685,358,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,123701,345,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,123922,286,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,123968,292,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,123960,300,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,124013,248,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,124014,248,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,124016,247,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,123973,290,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,124047,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SUI,124044,256,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,124208,265,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,124262,235,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,124263,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,124263,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,124260,263,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,124264,264,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,TAO,124300,263,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,124291,291,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,124473,231,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,124498,235,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,124507,253,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,124507,254,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,124524,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,124528,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,BNB,124564,236,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,124583,228,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,124705,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,124733,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,124772,236,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,124762,247,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,124762,274,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,124761,277,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,124811,297,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,124943,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,124968,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125009,228,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,125009,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,LINK,124800,459,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,125036,233,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,125038,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125109,229,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,125177,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,125202,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,125237,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,125243,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,125262,235,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,kPEPE,125259,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,125270,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,125282,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,125338,281,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,125410,230,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,125442,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,125470,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125476,239,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AVAX,125499,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,125515,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,125507,248,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,125620,231,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,125640,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125680,238,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,125705,229,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,125715,232,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SKR,125732,241,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,125752,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125756,239,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,125880,242,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,125851,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,125918,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,125935,243,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,125948,239,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DOGE,125974,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,125993,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,125996,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,126123,247,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,126152,250,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,126162,248,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,126187,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,126178,253,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,WLD,126214,250,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,126230,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,126236,242,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,126370,241,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,126411,246,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,126432,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,126432,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,126403,298,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,126478,240,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,126470,249,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,NIL,126465,254,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,sustain,,allMids,126500,243,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,126612,233,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,126667,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,126658,257,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ONDO,126667,252,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,126702,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,126720,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,126719,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,CRV,126720,237,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,126845,294,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,126904,238,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,126915,245,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DASH,126919,247,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,FET,126957,234,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,MON,126957,252,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,126957,253,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ONDO,126939,301,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ONDO,127142,253,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,127161,310,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,127140,378,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ADA,127192,364,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,AAVE,127210,410,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ETHFI,127167,465,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,DASH,127241,394,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,127211,481,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,ONDO,127472,267,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,SPX,127519,247,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
sustain,sustain,3,PENGU,127556,259,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
